CST 2026-07-17 20:03:48.932     0     0 I I00000/HiLog: ========Zeroth log of type: init
CST 2026-07-17 20:06:00.992   417   600 E C02230/MovementClientImpl: in GetAlgorithmInfo, Unsupport algorithm 0
CST 2026-07-17 20:06:00.992   417   600 E C02230/MovementClientImpl: in EnableMsdpImpl, Not support device
CST 2026-07-17 20:06:00.992   417   600 E C02230/MovementManager: in Subscribe, Failed to enable, ret is 60817420
CST 2026-07-17 20:06:00.993   417   600 E C02230/MovementService: in Subscribe, Failed to subscribe
CST 2026-07-17 20:06:00.993   460   510 E C02230/IMovementIdl: Read result failed, code is: 1.
CST 2026-07-17 20:06:00.993   460   510 E C02230/MovementClient: in SubscribeCallback, Subscribe failed, ret is 60817420.
CST 2026-07-17 20:06:00.993   460   510 E C02230/MovementClient: in SubscribeCallback, SubscribeCallback failed, ret is 60817420.
CST 2026-07-17 20:06:00.993   460   510 I C02300/Parking: Register MotionStatusCallback errorCode = 60817420
CST 2026-07-17 20:06:00.993   460   510 I C02300/Parking: Post Delayed Task Register VehicleStateCallback
CST 2026-07-17 20:06:01.031  2715  3226 E C02e00/UPDATE_SA: [hap_connection.cpp(50)]GetHapRemoteObject, remoteObj is nullptr, bundle com.huawei.hmos.ouc
CST 2026-07-17 20:06:01.031  2715  3226 I C01352/ExtMgr: [extension_manager_client.cpp134]name:com.huawei.hmos.ouc ServiceExtAbility, userId:-1.
CST 2026-07-17 20:06:01.032   728   979 I C01342/ServiceExt: [ABMS5529]element: com.huawei.hmos.ouc/ServiceExtAbility
CST 2026-07-17 20:06:01.032   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 0
CST 2026-07-17 20:06:01.032   728   979 W C01336/AMS: [start_ability_utils.cpp76]failed: com.huawei.hmos.ouc
CST 2026-07-17 20:06:01.032   728   979 W C01336/AMS: [crowd_test_interceptor.cpp54]GetAppInfo failed
CST 2026-07-17 20:06:01.032   728   979 W C01120/BMS: app_control_manager.cpp:GetAppRunningControlRule:397 getAppId failed,-n:com.huawei.hmos.ouc
CST 2026-07-17 20:06:01.032   728   979 W C01123/BMSCommon: uid(6666) invalid
CST 2026-07-17 20:06:01.033   728   979 I C01336/AMS: [start_ability_utils.cpp54]appIndex:-1
CST 2026-07-17 20:06:01.033   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 1062
CST 2026-07-17 20:06:01.033   728   979 I C01121/BMSQuery: ExplicitQueryAbility no match -n com.huawei.hmos.ouc -a ServiceExtAbility -u 100 -i 0
CST 2026-07-17 20:06:01.033   728   979 W C01120/BMS: query abilitys_ext code 8521480
CST 2026-07-17 20:06:01.033   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 1062
CST 2026-07-17 20:06:01.033   728   979 W C01121/BMSQuery: bundle_data_mgr.cpp:ExplicitQueryExtensionInfo:7239 ExplicitQueryExtensionInfo failed
CST 2026-07-17 20:06:01.033   728   979 I C01121/BMSQuery: ExplicitQueryExtension size:0 -n com.huawei.hmos.ouc -e ServiceExtAbility -u 100 -i 0
CST 2026-07-17 20:06:01.033   728   979 W C01121/BMSQuery: bundle_data_mgr.cpp:GetCloneAppIndexes:2463 no bundleName com.huawei.hmos.ouc found
CST 2026-07-17 20:06:01.033   728   979 W C01121/BMSQuery: bundle_mgr_host_impl.cpp:QueryExtensionAbilityInfos:3425 no valid extension info can be inquired
CST 2026-07-17 20:06:01.033   728   979 E C01336/AMS: [start_ability_utils.cpp290]extensionInfo empty
CST 2026-07-17 20:06:01.033   728   979 E C01342/ServiceExt: [ABMS5868]generate request error
CST 2026-07-17 20:06:01.034  2715  3226 E C02e00/UPDATE_SA: [hap_connection.cpp(82)]HapConnection call interface failed, ret 2097152
CST 2026-07-17 20:06:01.034  2715  3226 E C02e00/UPDATE_SA: [ouc_hap_connection.cpp(72)]SendRemoteRequest, can not connect to ouc
CST 2026-07-17 20:06:01.034  2715  3226 E C02e00/UPDATE_SA: [ouc_hap_connection.cpp(279)]SendMessage request failed, code: 5
CST 2026-07-17 20:06:01.126   163  1035 E C02d66/XPerf: [InquiryOhImpl::ExtractStringValue] Canonical FilePath: /sys/class/ithermal/lpm/lpm_freq failed.
CST 2026-07-17 20:06:01.126   163  1035 E C02d66/XPerf: [InquiryOhImpl::ExtractStringValue] Canonical FilePath: /sys/class/power_supply/Battery/status failed.
CST 2026-07-17 20:06:01.164   142   840 I C01800/SAMGR: NF SA:65962,830_197
CST 2026-07-17 20:06:01.324  4487  4487 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4487 2000 2000] failed
CST 2026-07-17 20:06:01.324  4487  4487 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4487 2000 2000] failed
CST 2026-07-17 20:06:01.324  4487  4487 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.331  4487  4487 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4487 2000 2000] failed
CST 2026-07-17 20:06:01.331  4487  4487 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4487 2000 2000] failed
CST 2026-07-17 20:06:01.331  4487  4487 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.365   142   840 I C01800/SAMGR: NF SA:65962,830_198
CST 2026-07-17 20:06:01.489  4490  4490 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4490 2000 2000] failed
CST 2026-07-17 20:06:01.489  4490  4490 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4490 2000 2000] failed
CST 2026-07-17 20:06:01.489  4490  4490 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.496  4494  4494 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4494 2000 2000] failed
CST 2026-07-17 20:06:01.496  4493  4493 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4493 2000 2000] failed
CST 2026-07-17 20:06:01.497  4494  4494 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4494 2000 2000] failed
CST 2026-07-17 20:06:01.497  4494  4494 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.497  4493  4493 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4493 2000 2000] failed
CST 2026-07-17 20:06:01.497  4492  4492 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4492 2000 2000] failed
CST 2026-07-17 20:06:01.497  4493  4493 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.497  4492  4492 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4492 2000 2000] failed
CST 2026-07-17 20:06:01.497  4492  4492 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.504  4495  4495 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4495 2000 2000] failed
CST 2026-07-17 20:06:01.505  4495  4495 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4495 2000 2000] failed
CST 2026-07-17 20:06:01.505  4495  4495 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.505  4496  4496 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4496 2000 2000] failed
CST 2026-07-17 20:06:01.505  4496  4496 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4496 2000 2000] failed
CST 2026-07-17 20:06:01.505  4496  4496 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.565   142   840 I C01800/SAMGR: NF SA:65962,830_199
CST 2026-07-17 20:06:01.626  1694  1805 I C0430a/file_monitor_service: [MainMissionStatus:197]CanExit
CST 2026-07-17 20:06:01.626  1694  1805 I C0430a/file_monitor_service: [MainMissionStatus:203]SecondaryScanner idle
CST 2026-07-17 20:06:01.719  2205  2205 W A01c06/ICON: AppIconWeatherModel --> initWeatherListener, retryTimes: 4
CST 2026-07-17 20:06:01.727   469  1523 E C01707/CONCUR: [Interface] task 1523 apply qos failed, errno = 4
CST 2026-07-17 20:06:01.727   469  1523 E C01611/QosManager: QosManager: Failed to set thread QoS to QOS_USER_INTERACTIVE, ret: -1
CST 2026-07-17 20:06:01.728   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmsapp.totemweather -u 100 -i 0 -f 32
CST 2026-07-17 20:06:01.728   728   979 W C01121/BMSQuery: GetBundleInfo failed -n com.huawei.hmsapp.totemweather -u 100
CST 2026-07-17 20:06:01.728   469  1523 E C01651/BundleMgrProxy: GetBundleInfoFromBMS: GetBundleInfo failed!bundleName is com.huawei.hmsapp.totemweather, userId is 100
CST 2026-07-17 20:06:01.728   469  1523 E C01651/DataProviderConfig: GetFromProxyData: Get bundleInfo failed! bundleName:com.huawei.hmsapp.totemweather, userId:100, visitedId:100, uri:******icIconInfo
CST 2026-07-17 20:06:01.728   469  1523 E C01651/DataShareServiceImpl: GetBMSAndMetaDataStatus: CalledInfo failed! token:0x20087fab,ret:1001,uri:******icIconInfo
CST 2026-07-17 20:06:01.728   469  1523 E C01651/DataShareServiceImpl: GetSilentProxyStatus: BMS or metaData not ready to complete, token:0x20087fab, uri:******icIconInfo
CST 2026-07-17 20:06:01.729  2205  2205 E A01c06/ICON: AppIconWeatherModel --> get weather info failed, code: 15700010, message: The DataShareHelper is not initialized successfully.
CST 2026-07-17 20:06:01.745  4498  4498 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4498 2000 2000] failed
CST 2026-07-17 20:06:01.746  4498  4498 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4498 2000 2000] failed
CST 2026-07-17 20:06:01.746  4498  4498 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.754  4500  4500 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4500 2000 2000] failed
CST 2026-07-17 20:06:01.754  4500  4500 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4500 2000 2000] failed
CST 2026-07-17 20:06:01.754  4500  4500 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.761  4501  4501 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4501 2000 2000] failed
CST 2026-07-17 20:06:01.761  4501  4501 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4501 2000 2000] failed
CST 2026-07-17 20:06:01.761  4501  4501 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:01.766   142   840 I C01800/SAMGR: NF SA:65962,830_200
CST 2026-07-17 20:06:01.850   643   719 I C02986/DisplayPowerBrightness: lux=[0/139683, 0/139829, 0/139974, 0/140120, 0/140266, 0/140411, ], bDelta=5.000000, dDelta=1.000000, size=63
CST 2026-07-17 20:06:01.966   142   840 I C01800/SAMGR: NF SA:65962,830_201
CST 2026-07-17 20:06:01.995  2522  2522 I C02500/Qemud: Guest heartbeat success.
CST 2026-07-17 20:06:02.034  2715  3226 E C02e00/UPDATE_SA: [hap_connection.cpp(50)]GetHapRemoteObject, remoteObj is nullptr, bundle com.huawei.hmos.ouc
CST 2026-07-17 20:06:02.034  2715  3226 I C01352/ExtMgr: [extension_manager_client.cpp134]name:com.huawei.hmos.ouc ServiceExtAbility, userId:-1.
CST 2026-07-17 20:06:02.034   728   979 I C01342/ServiceExt: [ABMS5529]element: com.huawei.hmos.ouc/ServiceExtAbility
CST 2026-07-17 20:06:02.035   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 0
CST 2026-07-17 20:06:02.035   728   979 W C01336/AMS: [start_ability_utils.cpp76]failed: com.huawei.hmos.ouc
CST 2026-07-17 20:06:02.035   728   979 W C01336/AMS: [crowd_test_interceptor.cpp54]GetAppInfo failed
CST 2026-07-17 20:06:02.035   728   979 W C01120/BMS: app_control_manager.cpp:GetAppRunningControlRule:397 getAppId failed,-n:com.huawei.hmos.ouc
CST 2026-07-17 20:06:02.035   728   979 W C01123/BMSCommon: uid(6666) invalid
CST 2026-07-17 20:06:02.035   728   979 I C01336/AMS: [start_ability_utils.cpp54]appIndex:-1
CST 2026-07-17 20:06:02.035   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 1062
CST 2026-07-17 20:06:02.035   728   979 I C01121/BMSQuery: ExplicitQueryAbility no match -n com.huawei.hmos.ouc -a ServiceExtAbility -u 100 -i 0
CST 2026-07-17 20:06:02.035   728   979 W C01120/BMS: query abilitys_ext code 8521480
CST 2026-07-17 20:06:02.036   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 1062
CST 2026-07-17 20:06:02.036   728   979 W C01121/BMSQuery: bundle_data_mgr.cpp:ExplicitQueryExtensionInfo:7239 ExplicitQueryExtensionInfo failed
CST 2026-07-17 20:06:02.036   728   979 I C01121/BMSQuery: ExplicitQueryExtension size:0 -n com.huawei.hmos.ouc -e ServiceExtAbility -u 100 -i 0
CST 2026-07-17 20:06:02.036   728   979 W C01121/BMSQuery: bundle_data_mgr.cpp:GetCloneAppIndexes:2463 no bundleName com.huawei.hmos.ouc found
CST 2026-07-17 20:06:02.036   728   979 W C01121/BMSQuery: bundle_mgr_host_impl.cpp:QueryExtensionAbilityInfos:3425 no valid extension info can be inquired
CST 2026-07-17 20:06:02.036   728   979 E C01336/AMS: [start_ability_utils.cpp290]extensionInfo empty
CST 2026-07-17 20:06:02.036   728   979 E C01342/ServiceExt: [ABMS5868]generate request error
CST 2026-07-17 20:06:02.036  2715  3226 E C02e00/UPDATE_SA: [hap_connection.cpp(82)]HapConnection call interface failed, ret 2097152
CST 2026-07-17 20:06:02.036  2715  3226 E C02e00/UPDATE_SA: [ouc_hap_connection.cpp(72)]SendRemoteRequest, can not connect to ouc
CST 2026-07-17 20:06:02.146  4505  4505 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4505 2000 2000] failed
CST 2026-07-17 20:06:02.146  4505  4505 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4505 2000 2000] failed
CST 2026-07-17 20:06:02.146  4505  4505 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.153  4505  4505 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4505 2000 2000] failed
CST 2026-07-17 20:06:02.153  4505  4505 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4505 2000 2000] failed
CST 2026-07-17 20:06:02.153  4505  4505 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.167   142   840 I C01800/SAMGR: NF SA:65962,830_202
CST 2026-07-17 20:06:02.367   142   840 I C01800/SAMGR: NF SA:65962,830_203
CST 2026-07-17 20:06:02.367   830   861 E C01810/SA_CLIENT: GetSaWrap SA:65962 not start
CST 2026-07-17 20:06:02.367   830   861 I C01409/APS_MANAGER: request system service object is not ready yet!
CST 2026-07-17 20:06:02.425  4508  4508 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4508 2000 2000] failed
CST 2026-07-17 20:06:02.425  4508  4508 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4508 2000 2000] failed
CST 2026-07-17 20:06:02.425  4508  4508 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.433  4511  4511 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4511 2000 2000] failed
CST 2026-07-17 20:06:02.433  4511  4511 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4511 2000 2000] failed
CST 2026-07-17 20:06:02.433  4512  4512 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4512 2000 2000] failed
CST 2026-07-17 20:06:02.433  4512  4512 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4512 2000 2000] failed
CST 2026-07-17 20:06:02.433  4511  4511 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.433  4510  4510 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4510 2000 2000] failed
CST 2026-07-17 20:06:02.433  4510  4510 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4510 2000 2000] failed
CST 2026-07-17 20:06:02.433  4512  4512 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.433  4510  4510 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.441  4513  4513 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4513 2000 2000] failed
CST 2026-07-17 20:06:02.441  4513  4513 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4513 2000 2000] failed
CST 2026-07-17 20:06:02.441  4513  4513 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.442  4514  4514 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4514 2000 2000] failed
CST 2026-07-17 20:06:02.442  4514  4514 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4514 2000 2000] failed
CST 2026-07-17 20:06:02.442  4514  4514 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.626  1694  1805 I C0430a/file_monitor_service: [MainMissionStatus:197]CanExit
CST 2026-07-17 20:06:02.626  1694  1805 I C0430a/file_monitor_service: [MainMissionStatus:203]SecondaryScanner idle
CST 2026-07-17 20:06:02.674  4516  4516 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4516 2000 2000] failed
CST 2026-07-17 20:06:02.674  4516  4516 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4516 2000 2000] failed
CST 2026-07-17 20:06:02.674  4516  4516 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.682  4518  4518 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4518 2000 2000] failed
CST 2026-07-17 20:06:02.682  4518  4518 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4518 2000 2000] failed
CST 2026-07-17 20:06:02.682  4518  4518 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.689  4519  4519 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4519 2000 2000] failed
CST 2026-07-17 20:06:02.689  4519  4519 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4519 2000 2000] failed
CST 2026-07-17 20:06:02.689  4519  4519 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:02.730  2205  2205 W A01c06/ICON: AppIconWeatherModel --> initWeatherListener, retryTimes: 4
CST 2026-07-17 20:06:02.738   469  1523 E C01707/CONCUR: [Interface] task 1523 apply qos failed, errno = 4
CST 2026-07-17 20:06:02.738   469  1523 E C01611/QosManager: QosManager: Failed to set thread QoS to QOS_USER_INTERACTIVE, ret: -1
CST 2026-07-17 20:06:02.739   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmsapp.totemweather -u 100 -i 0 -f 32
CST 2026-07-17 20:06:02.739   728   979 W C01121/BMSQuery: GetBundleInfo failed -n com.huawei.hmsapp.totemweather -u 100
CST 2026-07-17 20:06:02.739   469  1523 E C01651/BundleMgrProxy: GetBundleInfoFromBMS: GetBundleInfo failed!bundleName is com.huawei.hmsapp.totemweather, userId is 100
CST 2026-07-17 20:06:02.739   469  1523 E C01651/DataProviderConfig: GetFromProxyData: Get bundleInfo failed! bundleName:com.huawei.hmsapp.totemweather, userId:100, visitedId:100, uri:******icIconInfo
CST 2026-07-17 20:06:02.739   469  1523 E C01651/DataShareServiceImpl: GetBMSAndMetaDataStatus: CalledInfo failed! token:0x20087fab,ret:1001,uri:******icIconInfo
CST 2026-07-17 20:06:02.739   469  1523 E C01651/DataShareServiceImpl: GetSilentProxyStatus: BMS or metaData not ready to complete, token:0x20087fab, uri:******icIconInfo
CST 2026-07-17 20:06:02.739  2205  2205 E A01c06/ICON: AppIconWeatherModel --> get weather info failed, code: 15700010, message: The DataShareHelper is not initialized successfully.
CST 2026-07-17 20:06:02.815   164   552 E C02510/devsvc_manager_stub: StubGetService service ril_ext not found
CST 2026-07-17 20:06:02.815   163   761 E C02510/hdi_servmgr_client: get hdi service ril_ext failed, -1
CST 2026-07-17 20:06:02.815   163   761 I C02d19/CHR_SERVICE: RilRadioRadarTunnel, ConnectRilAdapterService chrRadio_ is nullptr!
CST 2026-07-17 20:06:02.815   164   552 E C02510/devsvc_manager_stub: StubGetService service hmi_service not found
CST 2026-07-17 20:06:02.815   163   761 E C02510/hdi_servmgr_client: get hdi service hmi_service failed, -1
CST 2026-07-17 20:06:02.815   163   761 E C02510/hmi_interface_proxy: Get:get remote object failed!
CST 2026-07-17 20:06:02.815   163   761 I C02d19/CHR_SERVICE: [HmiClient][chr_client]GetService: hmiInterface is nullptr.
CST 2026-07-17 20:06:02.815   163   761 I C02d19/CHR_SERVICE: [HmiClient][chr_client]TryGetServiceDelayed: retryCount=31, delayed=4000.
CST 2026-07-17 20:06:02.825   164   552 E C02510/devsvc_manager_stub: StubGetService service hmi_service not found
CST 2026-07-17 20:06:02.825   163   769 E C02510/hdi_servmgr_client: get hdi service hmi_service failed, -1
CST 2026-07-17 20:06:02.825   163   769 E C02510/hmi_interface_proxy: Get:get remote object failed!
CST 2026-07-17 20:06:02.825   163   769 I C02d19/CHR_SERVICE: [HmiClient][modem_log_client]GetService: hmiInterface is nullptr.
CST 2026-07-17 20:06:02.825   163   769 I C02d19/CHR_SERVICE: [HmiClient][modem_log_client]TryGetServiceDelayed: retryCount=31, delayed=4000.
CST 2026-07-17 20:06:03.036  2715  3226 E C02e00/UPDATE_SA: [hap_connection.cpp(50)]GetHapRemoteObject, remoteObj is nullptr, bundle com.huawei.hmos.ouc
CST 2026-07-17 20:06:03.036  2715  3226 I C01352/ExtMgr: [extension_manager_client.cpp134]name:com.huawei.hmos.ouc ServiceExtAbility, userId:-1.
CST 2026-07-17 20:06:03.037   728   979 I C01342/ServiceExt: [ABMS5529]element: com.huawei.hmos.ouc/ServiceExtAbility
CST 2026-07-17 20:06:03.037   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 0
CST 2026-07-17 20:06:03.037   728   979 W C01336/AMS: [start_ability_utils.cpp76]failed: com.huawei.hmos.ouc
CST 2026-07-17 20:06:03.037   728   979 W C01336/AMS: [crowd_test_interceptor.cpp54]GetAppInfo failed
CST 2026-07-17 20:06:03.037   728   979 W C01120/BMS: app_control_manager.cpp:GetAppRunningControlRule:397 getAppId failed,-n:com.huawei.hmos.ouc
CST 2026-07-17 20:06:03.037   728   979 W C01123/BMSCommon: uid(6666) invalid
CST 2026-07-17 20:06:03.037   728   979 I C01336/AMS: [start_ability_utils.cpp54]appIndex:-1
CST 2026-07-17 20:06:03.037   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 1062
CST 2026-07-17 20:06:03.037   728   979 I C01121/BMSQuery: ExplicitQueryAbility no match -n com.huawei.hmos.ouc -a ServiceExtAbility -u 100 -i 0
CST 2026-07-17 20:06:03.037   728   979 W C01120/BMS: query abilitys_ext code 8521480
CST 2026-07-17 20:06:03.038   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 1062
CST 2026-07-17 20:06:03.038   728   979 W C01121/BMSQuery: bundle_data_mgr.cpp:ExplicitQueryExtensionInfo:7239 ExplicitQueryExtensionInfo failed
CST 2026-07-17 20:06:03.038   728   979 I C01121/BMSQuery: ExplicitQueryExtension size:0 -n com.huawei.hmos.ouc -e ServiceExtAbility -u 100 -i 0
CST 2026-07-17 20:06:03.038   728   979 W C01121/BMSQuery: bundle_data_mgr.cpp:GetCloneAppIndexes:2463 no bundleName com.huawei.hmos.ouc found
CST 2026-07-17 20:06:03.038   728   979 W C01121/BMSQuery: bundle_mgr_host_impl.cpp:QueryExtensionAbilityInfos:3425 no valid extension info can be inquired
CST 2026-07-17 20:06:03.038   728   979 E C01336/AMS: [start_ability_utils.cpp290]extensionInfo empty
CST 2026-07-17 20:06:03.038   728   979 E C01342/ServiceExt: [ABMS5868]generate request error
CST 2026-07-17 20:06:03.038  2715  3226 E C02e00/UPDATE_SA: [hap_connection.cpp(82)]HapConnection call interface failed, ret 2097152
CST 2026-07-17 20:06:03.038  2715  3226 E C02e00/UPDATE_SA: [ouc_hap_connection.cpp(72)]SendRemoteRequest, can not connect to ouc
CST 2026-07-17 20:06:03.052  4522  4522 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4522 2000 2000] failed
CST 2026-07-17 20:06:03.052  4522  4522 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4522 2000 2000] failed
CST 2026-07-17 20:06:03.052  4522  4522 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.061  4522  4522 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4522 2000 2000] failed
CST 2026-07-17 20:06:03.061  4522  4522 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4522 2000 2000] failed
CST 2026-07-17 20:06:03.062  4522  4522 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.315   444   454 W C01c42/TimeService: uid:5523 id:420209108 wk:0
CST 2026-07-17 20:06:03.315   444   454 W C01c42/TimeService: id:420209108 we:3741876
